timestamp,symbol_profile,trade_type,shares,price,avg_cost_basis,rsi,macd_line,macd_signal,vwap,sma20,sma50,trend_15m,atr,risk_per_share,pnl,pnl_pct,cash_balance,reason,stop_price_triggered,trailing_stop_triggered
20250424 14:00:00 US/Eastern,HOOD_moderate,SELL,20,47.8600,47.5800,66.31,0.0119,-0.0233,47.4059,47.6330,0.0000,bullish,0.0854,0.2500,5.600,0.588,2007.63,RSIOverbought(66.31>=65),,
20250424 14:24:00 US/Eastern,TLT_moderate,BUY,11,88.2400,88.2400,34.99,-0.0086,0.0008,88.0924,88.3035,0.0000,bullish,0.0289,0.2500,,,1036.99,"Buy Init: RSI(34.99)<=OS(35), 15mOK, >VWAP",87.990,
20250424 14:36:00 US/Eastern,UGL_moderate,BUY,20,35.9800,35.9800,28.94,-0.0038,0.0003,35.7170,36.0235,0.0000,bullish,0.0090,0.2500,,,317.39,"Buy Init: RSI(28.94)<=OS(35), 15mOK, >VWAP",35.730,
20250424 14:58:00 US/Eastern,UGL_moderate,SELL,20,35.9600,35.9800,35.87,-0.0122,-0.0103,35.7199,35.9735,0.0000,bullish,0.0070,0.2500,-0.400,-0.056,1036.59,TrailingStopHit(35.980),,35.980
20250424 14:58:00 US/Eastern,TLT_moderate,SELL,11,88.3000,88.2400,66.79,0.0161,0.0069,88.1015,88.2395,0.0000,bullish,0.0254,0.2500,0.660,0.068,2007.89,RSIOverbought(66.79>=65),,
20250424 14:59:00 US/Eastern,HOOD_moderate,BUY,20,47.9000,47.9000,33.68,-0.0206,0.0174,47.4527,48.0945,0.0000,bullish,0.0627,0.2500,,,1049.89,"Buy Init: RSI(33.68)<=OS(35), 15mOK, >VWAP",47.650,
20250424 15:01:00 US/Eastern,TQQQ_moderate,BUY,19,51.7800,51.7800,31.12,-0.0217,0.0176,50.8284,52.0290,0.0000,bullish,0.0794,0.2500,,,66.07,"Buy Init: RSI(31.12)<=OS(35), 15mOK, >VWAP",51.530,
20250424 15:09:00 US/Eastern,TQQQ_moderate,SELL,19,51.6300,51.7800,30.11,-0.0949,-0.0635,50.8449,51.8905,0.0000,bullish,0.0890,0.2500,-2.850,-0.290,1047.04,TrailingStopHit(51.666),,51.666
20250424 15:09:00 US/Eastern,SCHD_moderate,BUY,20,25.6300,25.6300,23.83,-0.0117,-0.0067,25.5856,25.6690,0.0000,bullish,0.0161,0.2500,,,534.44,"Buy Init: RSI(23.83)<=OS(35), 15mOK, >VWAP",25.380,
20250424 15:11:00 US/Eastern,HOOD_moderate,SELL,20,47.6800,47.9000,33.04,-0.0969,-0.0672,47.4590,47.8875,0.0000,bullish,0.0815,0.2500,-4.400,-0.459,1488.04,TrailingStopHit(47.798),,47.798
20250424 15:12:00 US/Eastern,TQQQ_moderate,BUY,19,51.5200,51.5200,26.67,-0.1195,-0.0885,50.8506,51.7960,0.0000,bullish,0.0990,0.2500,,,509.16,"Buy Init: RSI(26.67)<=OS(35), 15mOK, >VWAP",51.270,
20250424 15:28:00 US/Eastern,TQQQ_moderate,SELL,19,51.6100,51.5200,42.21,-0.0226,-0.0319,50.8819,51.6580,0.0000,bullish,0.1040,0.2500,1.710,0.175,1489.75,TrailingStopHit(51.644),,51.644
20250424 15:29:00 US/Eastern,SCHD_moderate,SELL,20,25.6400,25.6300,43.00,0.0027,0.0013,25.5897,25.6495,0.0000,bullish,0.0190,0.2500,0.200,0.039,2002.55,TrailingStopHit(25.652),,25.652
20250425 09:43:00 US/Eastern,IBIT_moderate,BUY,18,53.7500,53.7500,26.17,0.0000,0.0000,53.7170,53.7164,0.0000,bullish,0.0989,0.2500,,,1035.05,"Buy Init: RSI(26.17)<=OS(35), 15mOK, >VWAP",53.500,
20250425 09:43:00 US/Eastern,HOOD_moderate,BUY,20,48.8800,48.8800,18.02,0.0000,0.0000,48.8680,48.8857,0.0000,bullish,0.3805,0.7611,,,57.45,"Buy Init: RSI(18.02)<=OS(35), 15mOK, >VWAP",48.119,
20250425 09:53:00 US/Eastern,IBIT_moderate,SELL,18,53.7200,53.7500,35.11,0.0000,0.0000,53.7475,53.7785,0.0000,bullish,0.0970,0.2500,-0.540,-0.056,1024.41,TrailingStopHit(53.724),,53.724
20250425 09:53:00 US/Eastern,HIMS_moderate,BUY,20,27.4300,27.4300,30.77,0.0000,0.0000,27.3063,27.2685,0.0000,bullish,0.2214,0.4427,,,475.81,"Buy Init: RSI(30.77)<=OS(35), 15mOK, >VWAP",26.987,
20250425 09:55:00 US/Eastern,HOOD_moderate,SELL,20,48.9500,48.8800,34.72,-0.0012,0.0264,48.9547,48.9875,0.0000,bullish,0.2779,0.7611,1.400,0.143,1454.81,TrailingStopHit(48.993),,48.993
20250425 10:15:00 US/Eastern,HIMS_moderate,SELL,20,27.9200,27.4300,48.92,0.1632,0.1600,27.5047,27.8755,0.0000,bullish,0.1716,0.4427,9.800,1.786,2013.21,TrailingStopHit(28.003),,28.003
20250425 11:36:00 US/Eastern,IBIT_moderate,BUY,18,54.1300,54.1300,32.33,-0.0361,-0.0140,54.0813,54.3270,0.0000,bullish,0.0694,0.2500,,,1038.87,"Buy Init: RSI(32.33)<=OS(35), 15mOK, >VWAP",53.880,
20250425 11:36:00 US/Eastern,BITX_moderate,BUY,20,45.9200,45.9200,32.01,-0.0610,-0.0229,45.8361,46.2355,0.0000,bullish,0.1038,0.2500,,,120.47,"Buy Init: RSI(32.01)<=OS(35), 15mOK, >VWAP",45.670,
20250425 12:04:00 US/Eastern,IBIT_moderate,SELL,18,54.1400,54.1300,43.67,-0.0055,-0.0117,54.0869,54.1690,0.0000,bullish,0.0548,0.2500,0.180,0.018,1094.99,TrailingStopHit(54.148),,54.148
20250425 12:04:00 US/Eastern,BITX_moderate,SELL,20,45.9100,45.9200,43.29,-0.0112,-0.0218,45.8451,45.9610,0.0000,bullish,0.0762,0.2500,-0.200,-0.022,2013.19,TrailingStopHit(45.936),,45.936
20250425 12:43:00 US/Eastern,TLT_moderate,BUY,11,88.9200,88.9200,33.46,-0.0189,-0.0132,88.8426,88.9785,0.0000,bullish,0.0298,0.2500,,,1035.07,"Buy Init: RSI(33.46)<=OS(35), 15mOK, >VWAP",88.670,
20250425 12:53:00 US/Eastern,TLT_moderate,SELL,11,88.8800,88.9200,32.16,-0.0295,-0.0249,88.8442,88.9305,0.0000,bullish,0.0269,0.2500,-0.440,-0.045,2012.75,TrailingStopHit(88.890),,88.890
20250425 12:54:00 US/Eastern,TLT_moderate,BUY,11,88.8800,88.8800,32.16,-0.0295,-0.0258,88.8442,88.9260,0.0000,bullish,0.0264,0.2500,,,1035.07,"Buy Init: RSI(32.16)<=OS(35), 15mOK, >VWAP",88.630,
20250425 13:33:00 US/Eastern,IBIT_moderate,BUY,18,54.2500,54.2500,33.36,-0.0105,0.0099,54.1196,54.3640,0.0000,bullish,0.0435,0.2500,,,58.57,"Buy Init: RSI(33.36)<=OS(35), 15mOK, >VWAP",54.000,
20250425 13:41:00 US/Eastern,IBIT_moderate,SELL,18,54.1100,54.2500,34.06,-0.0701,-0.0422,54.1192,54.2660,0.0000,bullish,0.0603,0.2500,-2.520,-0.258,1032.55,TrailingStopHit(54.170),,54.170
20250425 13:41:00 US/Eastern,HOOD_moderate,BUY,20,49.4100,49.4100,33.40,-0.1036,-0.0418,49.2439,49.7515,0.0000,bullish,0.1218,0.2500,,,44.35,"Buy Init: RSI(33.40)<=OS(35), 15mOK, >VWAP",49.160,
20250425 13:44:00 US/Eastern,TLT_moderate,SELL,11,88.8800,88.8800,70.58,0.0137,0.0050,88.8370,88.8025,0.0000,bullish,0.0296,0.2500,0.000,0.000,1022.03,RSIOverbought(70.58>=65),,
20250425 13:45:00 US/Eastern,TQQQ_moderate,BUY,18,53.1300,53.1300,32.79,-0.1336,-0.0620,52.6261,53.6510,0.0000,bullish,0.1745,0.3491,,,65.69,"Buy Init: RSI(32.79)<=OS(35), 15mOK, >VWAP",52.781,
20250425 13:51:00 US/Eastern,HOOD_moderate,SELL,20,49.0400,49.4100,31.16,-0.2024,-0.1700,49.2380,49.3740,0.0000,bullish,0.1431,0.2500,-7.400,-0.749,1046.49,StopLossHit(49.160),49.160,
20250425 13:52:00 US/Eastern,TQQQ_moderate,SELL,18,52.8200,53.1300,30.00,-0.2041,-0.1569,52.6377,53.3330,0.0000,bullish,0.1990,0.3491,-5.580,-0.583,1997.25,TrailingStopHit(52.841),,52.841
20250425 13:53:00 US/Eastern,TQQQ_moderate,BUY,18,52.8800,52.8800,33.12,-0.2083,-0.1672,52.6385,53.2810,0.0000,bullish,0.1963,0.3925,,,1045.41,"Buy Init: RSI(33.12)<=OS(35), 15mOK, >VWAP",52.487,
20250425 13:53:00 US/Eastern,HIMS_moderate,BUY,20,27.6600,27.6600,34.00,-0.0878,-0.0660,27.6308,27.8530,0.0000,bullish,0.0808,0.2500,,,492.21,"Buy Init: RSI(34.00)<=OS(35), 15mOK, >VWAP",27.410,
20250425 14:22:00 US/Eastern,TQQQ_moderate,SELL,18,53.5400,52.8800,66.09,0.0785,0.0489,52.6822,53.3240,0.0000,bullish,0.1313,0.3925,11.880,1.248,1455.93,RSIOverbought(66.09>=65),,
20250425 14:34:00 US/Eastern,HIMS_moderate,SELL,20,27.9000,27.6600,48.48,0.0295,0.0372,27.6477,27.9325,0.0000,bullish,0.0558,0.2500,4.800,0.868,2013.93,TrailingStopHit(27.906),,27.906
20250425 14:39:00 US/Eastern,UGL_moderate,BUY,20,35.0100,35.0100,33.94,-0.0084,-0.0014,34.7536,35.0615,0.0000,bullish,0.0144,0.2500,,,1313.73,"Buy Init: RSI(33.94)<=OS(35), 15mOK, >VWAP",34.760,
20250425 14:51:00 US/Eastern,CONL_moderate,BUY,20,18.9800,18.9800,34.55,-0.0201,-0.0026,18.9025,19.0960,0.0000,bullish,0.0430,0.2500,,,934.13,"Buy Init: RSI(34.55)<=OS(35), 15mOK, >VWAP",18.730,
20250425 14:56:00 US/Eastern,CONL_moderate,SELL,20,18.9000,18.9800,33.63,-0.0393,-0.0230,18.9028,19.0525,0.0000,bullish,0.0484,0.2500,-1.600,-0.421,1312.13,TrailingStopHit(18.947),,18.947
20250425 15:16:00 US/Eastern,UGL_moderate,SELL,20,35.0300,35.0100,70.73,-0.0042,-0.0101,34.7602,34.9750,0.0000,bullish,0.0090,0.2500,0.400,0.057,2012.73,RSIOverbought(70.73>=65),,
20250425 15:30:00 US/Eastern,SCHD_moderate,BUY,20,25.6200,25.6200,31.14,-0.0035,-0.0001,25.5679,25.6465,0.0000,bullish,0.0180,0.2500,,,1500.33,"Buy Init: RSI(31.14)<=OS(35), 15mOK, >VWAP",25.370,
20250425 15:40:00 US/Eastern,TQQQ_moderate,BUY,18,53.2900,53.2900,33.29,-0.0804,-0.0603,52.8027,53.5200,0.0000,bullish,0.1137,0.2500,,,541.11,"Buy Init: RSI(33.29)<=OS(35), 15mOK, >VWAP",53.040,
20250425 15:53:00 US/Eastern,TQQQ_moderate,SELL,9,53.8200,53.2900,66.80,0.0432,-0.0144,52.8286,53.4605,0.0000,bullish,0.1259,0.2500,4.770,0.995,1025.49,PartialTP 1 (2.0R @53.790),,
20250425 15:53:00 US/Eastern,SCHD_moderate,SELL,20,25.6600,25.6200,65.43,0.0019,-0.0031,25.5719,25.6240,0.0000,bullish,0.0203,0.2500,0.800,0.156,1538.69,RSIOverbought(65.43>=65),,
20250425 15:54:00 US/Eastern,TQQQ_moderate,SELL,9,53.8600,53.2900,68.25,0.0632,0.0012,52.8337,53.4810,0.0000,bullish,0.1262,0.2500,5.130,1.070,2023.43,RSIOverbought(68.25>=65),,
20250428 09:43:00 US/Eastern,TQQQ_moderate,BUY,18,54.3000,54.3000,34.86,0.0000,0.0000,53.9260,53.8957,0.0000,bullish,0.2681,0.5362,,,1046.03,"Buy Init: RSI(34.86)<=OS(35), 15mOK, >VWAP",53.764,
20250428 09:50:00 US/Eastern,TQQQ_moderate,SELL,18,54.2300,54.3000,35.98,0.0000,0.0000,54.1206,54.0810,0.0000,bullish,0.2517,0.5362,-1.260,-0.129,2022.17,TrailingStopHit(54.262),,54.262
20250428 09:51:00 US/Eastern,TQQQ_moderate,BUY,18,54.1500,54.1500,34.49,0.0000,0.0000,54.1212,54.0900,0.0000,bullish,0.2451,0.4903,,,1047.47,"Buy Init: RSI(34.49)<=OS(35), 15mOK, >VWAP",53.660,
20250428 10:02:00 US/Eastern,TQQQ_moderate,SELL,18,53.4400,54.1500,31.37,-0.2140,-0.1259,53.9428,53.9760,0.0000,bullish,0.2274,0.4903,-12.780,-1.311,2009.39,TrailingStopHit(53.849),,53.849
20250428 11:21:00 US/Eastern,TLT_moderate,BUY,11,89.0900,89.0900,28.39,-0.0016,0.0278,88.9775,89.2905,0.0000,bullish,0.0472,0.2500,,,1029.40,"Buy Init: RSI(28.39)<=OS(35), 15mOK, >VWAP",88.840,
20250428 11:39:00 US/Eastern,UGL_moderate,BUY,20,35.6700,35.6700,32.66,-0.0269,-0.0113,35.4711,35.8025,0.0000,bullish,0.0335,0.2500,,,316.00,"Buy Init: RSI(32.66)<=OS(35), 15mOK, >VWAP",35.420,
20250428 11:51:00 US/Eastern,UGL_moderate,SELL,20,35.7200,35.6700,46.83,-0.0126,-0.0229,35.4770,35.7160,0.0000,bullish,0.0315,0.2500,1.000,0.140,1030.40,TrailingStopHit(35.723),,35.723
20250428 11:51:00 US/Eastern,TLT_moderate,SELL,11,89.1100,89.0900,45.98,-0.0042,-0.0111,88.9962,89.1195,0.0000,bullish,0.0423,0.2500,0.220,0.022,2010.61,TrailingStopHit(89.126),,89.126
20250428 13:20:00 US/Eastern,UGL_moderate,BUY,20,35.9100,35.9100,33.81,-0.0095,0.0005,35.5535,35.9785,0.0000,bullish,0.0182,0.2500,,,1292.41,"Buy Init: RSI(33.81)<=OS(35), 15mOK, >VWAP",35.660,
20250428 13:33:00 US/Eastern,UGL_moderate,SELL,20,36.0600,35.9100,70.69,0.0135,0.0001,35.5573,35.9590,0.0000,bullish,0.0186,0.2500,3.000,0.418,2013.61,RSIOverbought(70.69>=65),,
20250428 13:59:00 US/Eastern,TLT_moderate,BUY,11,89.2100,89.2100,33.50,-0.0098,-0.0036,89.0629,89.2585,0.0000,bullish,0.0223,0.2500,,,1032.30,"Buy Init: RSI(33.50)<=OS(35), 15mOK, >VWAP",88.960,
20250428 14:04:00 US/Eastern,UGL_moderate,BUY,20,35.9400,35.9400,31.68,-0.0106,-0.0050,35.5688,35.9865,0.0000,bullish,0.0112,0.2500,,,313.50,"Buy Init: RSI(31.68)<=OS(35), 15mOK, >VWAP",35.690,
20250428 14:04:00 US/Eastern,TLT_moderate,SELL,11,89.2200,89.2100,41.87,-0.0089,-0.0068,89.0654,89.2495,0.0000,bullish,0.0255,0.2500,0.110,0.011,1294.92,TrailingStopHit(89.222),,89.222
20250428 14:07:00 US/Eastern,TLT_moderate,BUY,11,89.1900,89.1900,34.58,-0.0141,-0.0096,89.0663,89.2375,0.0000,bullish,0.0238,0.2500,,,313.83,"Buy Init: RSI(34.58)<=OS(35), 15mOK, >VWAP",88.940,
20250428 14:11:00 US/Eastern,UGL_moderate,SELL,20,36.0500,35.9400,69.83,-0.0013,-0.0085,35.5761,35.9775,0.0000,bullish,0.0140,0.2500,2.200,0.306,1034.83,RSIOverbought(69.83>=65),,
20250428 14:20:00 US/Eastern,TLT_moderate,SELL,11,89.1900,89.1900,38.19,-0.0115,-0.0113,89.0705,89.2105,0.0000,bullish,0.0209,0.2500,0.000,0.000,2015.92,TrailingStopHit(89.199),,89.199
20250428 15:17:00 US/Eastern,UGL_moderate,BUY,20,36.2100,36.2100,34.92,0.0075,0.0152,35.6486,36.2655,0.0000,bullish,0.0134,0.2500,,,1291.72,"Buy Init: RSI(34.92)<=OS(35), 15mOK, >VWAP",35.960,
20250428 15:21:00 US/Eastern,UGL_moderate,SELL,20,36.2300,36.2100,44.19,0.0000,0.0071,35.6516,36.2675,0.0000,bullish,0.0165,0.2500,0.400,0.055,2016.32,TrailingStopHit(36.235),,36.235
20250428 15:42:00 US/Eastern,UGL_moderate,BUY,20,36.1900,36.1900,32.49,-0.0086,-0.0015,35.6869,36.2475,0.0000,bullish,0.0153,0.2500,,,1292.52,"Buy Init: RSI(32.49)<=OS(35), 15mOK, >VWAP",35.940,
20250428 15:59:00 US/Eastern,UGL_moderate,SELL,20,36.3000,36.1900,59.84,0.0143,0.0090,35.7248,36.2645,0.0000,bullish,0.0158,0.2500,2.200,0.304,2018.52,EndOfDayExit,,
20250429 09:43:00 US/Eastern,HOOD_moderate,BUY,20,49.4700,49.4700,32.65,0.0000,0.0000,49.2252,49.2564,0.0000,bullish,0.3703,0.7406,,,1029.12,"Buy Init: RSI(32.65)<=OS(35), 15mOK, >VWAP",48.729,
20250429 09:54:00 US/Eastern,HOOD_moderate,SELL,20,49.0300,49.4700,31.90,0.0000,0.0000,49.2129,49.1205,0.0000,bullish,0.2752,0.7406,-8.800,-0.889,2009.72,TrailingStopHit(49.067),,49.067
20250429 12:38:00 US/Eastern,SCHD_moderate,BUY,20,25.8100,25.8100,32.66,-0.0014,0.0017,25.7569,25.8430,0.0000,bullish,0.0160,0.2500,,,1493.52,"Buy Init: RSI(32.66)<=OS(35), 15mOK, >VWAP",25.560,
20250429 12:50:00 US/Eastern,SCHD_moderate,SELL,20,25.7800,25.8100,35.44,-0.0171,-0.0114,25.7582,25.8145,0.0000,bullish,0.0166,0.2500,-0.600,-0.116,2009.12,TrailingStopHit(25.795),,25.795
20250429 12:51:00 US/Eastern,SCHD_moderate,BUY,20,25.7600,25.7600,30.08,-0.0186,-0.0128,25.7582,25.8105,0.0000,bullish,0.0169,0.2500,,,1493.92,"Buy Init: RSI(30.08)<=OS(35), 15mOK, >VWAP",25.510,
20250429 12:56:00 US/Eastern,SCHD_moderate,SELL,20,25.7500,25.7600,33.95,-0.0198,-0.0170,25.7583,25.7905,0.0000,bullish,0.0185,0.2500,-0.200,-0.039,2008.92,TrailingStopHit(25.752),,25.752
20250429 12:58:00 US/Eastern,IBIT_moderate,BUY,18,54.0200,54.0200,33.44,-0.0273,0.0052,54.0103,54.1865,0.0000,bullish,0.0507,0.2500,,,1036.56,"Buy Init: RSI(33.44)<=OS(35), 15mOK, >VWAP",53.770,
20250429 13:20:00 US/Eastern,UGL_moderate,BUY,20,35.6800,35.6800,21.53,-0.0077,0.0023,35.4260,35.7585,0.0000,bullish,0.0101,0.2500,,,322.96,"Buy Init: RSI(21.53)<=OS(35), 15mOK, >VWAP",35.430,
20250429 13:33:00 US/Eastern,IBIT_moderate,SELL,18,54.0700,54.0200,45.23,0.0142,0.0204,54.0123,54.1145,0.0000,bullish,0.0483,0.2500,0.900,0.093,1296.22,TrailingStopHit(54.088),,54.088
20250429 13:35:00 US/Eastern,UGL_moderate,SELL,20,35.6700,35.6800,30.13,-0.0114,-0.0131,35.4331,35.6990,0.0000,bullish,0.0088,0.2500,-0.200,-0.028,2009.62,TrailingStopHit(35.697),,35.697
20250429 13:36:00 US/Eastern,UGL_moderate,BUY,20,35.6700,35.6700,30.13,-0.0128,-0.0130,35.4337,35.6955,0.0000,bullish,0.0081,0.2500,,,1296.22,"Buy Init: RSI(30.13)<=OS(35), 15mOK, >VWAP",35.420,
20250429 13:46:00 US/Eastern,UGL_moderate,SELL,20,35.7000,35.6700,46.25,-0.0042,-0.0061,35.4348,35.7000,0.0000,bullish,0.0063,0.2500,0.600,0.084,2010.22,TrailingStopHit(35.701),,35.701
20250429 13:47:00 US/Eastern,UGL_moderate,BUY,20,35.6700,35.6700,32.46,-0.0064,-0.0062,35.4350,35.6990,0.0000,bullish,0.0080,0.2500,,,1296.82,"Buy Init: RSI(32.46)<=OS(35), 15mOK, >VWAP",35.420,
20250429 14:21:00 US/Eastern,SCHD_moderate,BUY,20,25.8800,25.8800,34.56,-0.0038,0.0017,25.7818,25.9160,0.0000,bullish,0.0160,0.2500,,,779.22,"Buy Init: RSI(34.56)<=OS(35), 15mOK, >VWAP",25.630,
20250429 14:59:00 US/Eastern,SCHD_moderate,SELL,20,25.8800,25.8800,38.52,-0.0028,-0.0018,25.8010,25.8970,0.0000,bullish,0.0155,0.2500,0.000,0.000,1296.82,TrailingStopHit(25.887),,25.887
20250429 15:00:00 US/Eastern,UGL_moderate,SELL,20,35.6400,35.6700,74.56,0.0122,0.0050,35.4682,35.5620,0.0000,bullish,0.0156,0.2500,-0.600,-0.084,2009.62,RSIOverbought(74.56>=65),,
20250429 15:25:00 US/Eastern,CONL_moderate,BUY,20,18.5600,18.5600,31.45,-0.0189,-0.0077,18.5056,18.6755,0.0000,bullish,0.0358,0.2500,,,1638.42,"Buy Init: RSI(31.45)<=OS(35), 15mOK, >VWAP",18.310,
20250429 15:34:00 US/Eastern,IBIT_moderate,BUY,18,54.1600,54.1600,34.05,-0.0179,-0.0093,54.0737,54.2275,0.0000,bullish,0.0344,0.2500,,,663.54,"Buy Init: RSI(34.05)<=OS(35), 15mOK, >VWAP",53.910,
20250429 15:36:00 US/Eastern,SCHD_moderate,BUY,20,25.8900,25.8900,34.37,-0.0018,0.0014,25.8116,25.9135,0.0000,bullish,0.0162,0.2500,,,145.74,"Buy Init: RSI(34.37)<=OS(35), 15mOK, >VWAP",25.640,
20250429 15:40:00 US/Eastern,CONL_moderate,SELL,20,18.5500,18.5600,36.60,-0.0234,-0.0227,18.5068,18.5875,0.0000,bullish,0.0290,0.2500,-0.200,-0.054,516.74,TrailingStopHit(18.567),,18.567
20250429 15:53:00 US/Eastern,IBIT_moderate,SELL,18,54.2000,54.1600,46.88,0.0017,-0.0018,54.0801,54.2015,0.0000,bullish,0.0340,0.2500,0.720,0.074,1492.34,TrailingStopHit(54.209),,54.209
20250429 15:55:00 US/Eastern,SCHD_moderate,SELL,20,25.8800,25.8900,36.62,-0.0047,-0.0043,25.8166,25.8915,0.0000,bullish,0.0178,0.2500,-0.200,-0.039,2009.94,TrailingStopHit(25.883),,25.883
20250430 11:51:00 US/Eastern,SCHD_moderate,BUY,20,25.6200,25.6200,34.59,-0.0098,-0.0039,25.5638,25.6675,0.0000,bullish,0.0217,0.2500,,,1497.54,"Buy Init: RSI(34.59)<=OS(35), 15mOK, >VWAP",25.370,
20250430 12:11:00 US/Eastern,SCHD_moderate,SELL,20,25.6300,25.6200,44.28,0.0001,-0.0028,25.5668,25.6320,0.0000,bullish,0.0180,0.2500,0.200,0.039,2010.14,TrailingStopHit(25.633),,25.633
20250430 12:15:00 US/Eastern,CONL_moderate,BUY,20,17.4400,17.4400,33.78,-0.0322,-0.0157,17.3498,17.5715,0.0000,bullish,0.0437,0.2500,,,1661.34,"Buy Init: RSI(33.78)<=OS(35), 15mOK, >VWAP",17.190,
20250430 12:18:00 US/Eastern,HOOD_moderate,BUY,20,47.4800,47.4800,33.86,-0.0527,-0.0105,47.2755,47.7505,0.0000,bullish,0.1002,0.2500,,,711.74,"Buy Init: RSI(33.86)<=OS(35), 15mOK, >VWAP",47.230,
20250430 12:20:00 US/Eastern,CONL_moderate,SELL,20,17.4000,17.4400,34.24,-0.0460,-0.0331,17.3503,17.5260,0.0000,bullish,0.0437,0.2500,-0.800,-0.229,1059.74,TrailingStopHit(17.415),,17.415
20250430 12:22:00 US/Eastern,CONL_moderate,BUY,20,17.4000,17.4000,34.96,-0.0489,-0.0385,17.3505,17.5070,0.0000,bullish,0.0411,0.2500,,,711.74,"Buy Init: RSI(34.96)<=OS(35), 15mOK, >VWAP",17.150,
20250430 12:24:00 US/Eastern,SCHD_moderate,BUY,20,25.5800,25.5800,32.95,-0.0110,-0.0066,25.5685,25.6295,0.0000,bullish,0.0183,0.2500,,,200.14,"Buy Init: RSI(32.95)<=OS(35), 15mOK, >VWAP",25.330,
20250430 12:35:00 US/Eastern,SCHD_moderate,SELL,20,25.5600,25.5800,31.73,-0.0176,-0.0157,25.5689,25.5920,0.0000,bullish,0.0159,0.2500,-0.400,-0.078,711.34,TrailingStopHit(25.566),,25.566
20250430 12:37:00 US/Eastern,CONL_moderate,SELL,20,17.6300,17.4000,69.36,0.0086,-0.0130,17.3577,17.4540,0.0000,bullish,0.0408,0.2500,4.600,1.322,1063.94,RSIOverbought(69.36>=65),,
20250430 12:48:00 US/Eastern,HOOD_moderate,SELL,20,47.4500,47.4800,44.85,-0.0014,-0.0052,47.2897,47.4820,0.0000,bullish,0.0851,0.2500,-0.600,-0.063,2012.94,TrailingStopHit(47.452),,47.452
20250430 13:10:00 US/Eastern,TQQQ_moderate,BUY,19,52.4100,52.4100,27.13,-0.0701,0.0004,52.0796,52.9720,0.0000,bullish,0.1451,0.2902,,,1017.15,"Buy Init: RSI(27.13)<=OS(35), 15mOK, >VWAP",52.120,
20250430 13:10:00 US/Eastern,SCHD_moderate,BUY,20,25.5900,25.5900,32.41,-0.0052,0.0018,25.5739,25.6430,0.0000,bullish,0.0196,0.2500,,,505.35,"Buy Init: RSI(32.41)<=OS(35), 15mOK, >VWAP",25.340,
20250430 13:26:00 US/Eastern,TQQQ_moderate,SELL,9,53.1400,52.4100,64.84,0.0250,-0.0273,52.1064,52.7080,0.0000,bullish,0.1328,0.2902,6.570,1.393,983.61,PartialTP 1 (2.0R @52.990),,
20250430 13:27:00 US/Eastern,TQQQ_moderate,SELL,10,53.1900,52.4100,66.38,0.0512,-0.0116,52.1103,52.7240,0.0000,bullish,0.1333,0.2902,7.800,1.488,1515.51,RSIOverbought(66.38>=65),,
20250430 13:28:00 US/Eastern,SCHD_moderate,SELL,20,25.6800,25.5900,69.60,0.0091,0.0026,25.5757,25.6255,0.0000,bullish,0.0175,0.2500,1.800,0.352,2029.11,RSIOverbought(69.60>=65),,
20250430 14:30:00 US/Eastern,BITX_moderate,BUY,20,44.1100,44.1100,34.26,-0.0126,0.0175,43.8407,44.3055,0.0000,bullish,0.0656,0.2500,,,1146.91,"Buy Init: RSI(34.26)<=OS(35), 15mOK, >VWAP",43.860,
20250430 14:36:00 US/Eastern,BITX_moderate,SELL,20,44.0800,44.1100,34.88,-0.0381,-0.0166,43.8426,44.2420,0.0000,bullish,0.0598,0.2500,-0.600,-0.068,2028.51,TrailingStopHit(44.100),,44.100
20250430 14:36:00 US/Eastern,SCHD_moderate,BUY,20,25.6600,25.6600,33.36,-0.0124,-0.0060,25.5968,25.7100,0.0000,bullish,0.0210,0.2500,,,1515.31,"Buy Init: RSI(33.36)<=OS(35), 15mOK, >VWAP",25.410,
20250430 14:38:00 US/Eastern,TQQQ_moderate,BUY,18,53.3200,53.3200,34.52,-0.0853,-0.0288,52.3789,53.7125,0.0000,bullish,0.1688,0.3375,,,555.55,"Buy Init: RSI(34.52)<=OS(35), 15mOK, >VWAP",52.982,
20250430 14:56:00 US/Eastern,TQQQ_moderate,SELL,18,53.5700,53.3200,48.19,0.0218,0.0032,52.4187,53.5240,0.0000,bullish,0.1425,0.3375,4.500,0.469,1519.81,TrailingStopHit(53.626),,53.626
20250430 14:57:00 US/Eastern,SCHD_moderate,SELL,20,25.6600,25.6600,44.08,-0.0036,-0.0059,25.6008,25.6585,0.0000,bullish,0.0172,0.2500,0.000,0.000,2033.01,TrailingStopHit(25.664),,25.664
20250430 14:59:00 US/Eastern,HOOD_moderate,BUY,20,47.5800,47.5800,34.34,-0.0295,-0.0079,47.3790,47.7265,0.0000,bullish,0.0762,0.2500,,,1081.41,"Buy Init: RSI(34.34)<=OS(35), 15mOK, >VWAP",47.330,
20250430 15:17:00 US/Eastern,IBIT_moderate,BUY,18,53.4100,53.4100,33.74,-0.0148,-0.0085,53.3559,53.4890,0.0000,bullish,0.0379,0.2500,,,120.03,"Buy Init: RSI(33.74)<=OS(35), 15mOK, >VWAP",53.160,
